Date,ANR,Target Price,ANR Classification,ANR Change
2023-11-03,1.3640552995391706,64.8982664538968,Buy,-0.0023041474654377225
2023-11-04,1.3617511520737327,64.73987111737651,Buy,-0.0023041474654379446
2023-11-05,1.359447004608295,64.58147578085622,Buy,-0.0023041474654377225
2023-11-06,1.3571428571428572,64.42308044433594,Buy,-0.0023041474654377225
2023-11-07,1.3590311986863712,64.42502721150716,Buy,0.0018883415435140272
2023-11-08,1.360919540229885,64.42697397867839,Buy,0.0018883415435138051
2023-11-09,1.362807881773399,64.42892074584961,Buy,0.0018883415435140272
2023-11-10,1.364696223316913,64.43086751302083,Buy,0.0018883415435140272
2023-11-11,1.366584564860427,64.43281428019206,Buy,0.0018883415435138051
2023-11-12,1.368472906403941,64.43476104736328,Buy,0.0018883415435140272
2023-11-13,1.370361247947455,64.4367078145345,Buy,0.0018883415435140272
2023-11-14,1.3722495894909688,64.43865458170573,Buy,0.0018883415435138051
2023-11-15,1.3741379310344828,64.44060134887695,Buy,0.0018883415435140272
2023-11-16,1.3760262725779968,64.44254811604817,Buy,0.0018883415435140272
2023-11-17,1.3779146141215106,64.4444948832194,Buy,0.0018883415435138051
2023-11-18,1.3798029556650246,64.44644165039062,Buy,0.0018883415435140272
2023-11-19,1.3816912972085387,64.44838841756184,Buy,0.0018883415435140272
2023-11-20,1.3835796387520525,64.45033518473308,Buy,0.0018883415435138051
2023-11-21,1.3854679802955665,64.4522819519043,Buy,0.0018883415435140272
2023-11-22,1.3873563218390805,64.45422871907552,Buy,0.0018883415435140272
2023-11-23,1.3892446633825943,64.45617548624675,Buy,0.0018883415435138051
2023-11-24,1.3911330049261084,64.45812225341797,Buy,0.0018883415435140272
2023-11-25,1.3930213464696224,64.46006902058919,Buy,0.0018883415435140272
2023-11-26,1.3949096880131362,64.46201578776042,Buy,0.0018883415435138051
2023-11-27,1.3967980295566502,64.46396255493164,Buy,0.0018883415435140272
2023-11-28,1.3986863711001642,64.46590932210286,Buy,0.0018883415435140272
2023-11-29,1.400574712643678,64.4678560892741,Buy,0.0018883415435138051
2023-11-30,1.402463054187192,64.46980285644531,Buy,0.0018883415435140272
2023-12-01,1.404351395730706,64.47174962361653,Buy,0.0018883415435140272
2023-12-02,1.40623973727422,64.47369639078777,Buy,0.0018883415435138051
2023-12-03,1.408128078817734,64.47564315795898,Buy,0.0018883415435140272
2023-12-04,1.410016420361248,64.4775899251302,Buy,0.0018883415435140272
2023-12-05,1.4119047619047618,64.47953669230144,Buy,0.0018883415435138051
2023-12-06,1.4137931034482758,64.48148345947266,Buy,0.0018883415435140272
2023-12-07,1.4160177975528365,64.49820979948967,Buy,0.0022246941045607205
2023-12-08,1.418242491657397,64.51493613950667,Buy,0.0022246941045604984
2023-12-09,1.4204671857619577,64.53166247952369,Buy,0.0022246941045607205
2023-12-10,1.4226918798665182,64.5483888195407,Buy,0.0022246941045604984
2023-12-11,1.424916573971079,64.5651151595577,Buy,0.0022246941045607205
2023-12-12,1.4271412680756395,64.58184149957472,Buy,0.0022246941045604984
2023-12-13,1.4293659621802002,64.59856783959174,Buy,0.0022246941045607205
2023-12-14,1.431590656284761,64.61529417960874,Buy,0.0022246941045607205
2023-12-15,1.4338153503893214,64.63202051962575,Buy,0.0022246941045604984
2023-12-16,1.4360400444938821,64.64874685964277,Buy,0.0022246941045607205
2023-12-17,1.4382647385984426,64.66547319965977,Buy,0.0022246941045604984
2023-12-18,1.4404894327030033,64.68219953967679,Buy,0.0022246941045607205
2023-12-19,1.442714126807564,64.6989258796938,Buy,0.0022246941045607205
2023-12-20,1.4449388209121246,64.7156522197108,Buy,0.0022246941045604984
2023-12-21,1.4471635150166853,64.73237855972782,Buy,0.0022246941045607205
2023-12-22,1.4493882091212458,64.74910489974484,Buy,0.0022246941045604984
2023-12-23,1.4516129032258065,64.76583123976185,Buy,0.0022246941045607205
2023-12-24,1.453837597330367,64.78255757977885,Buy,0.0022246941045604984
2023-12-25,1.4560622914349277,64.79928391979587,Buy,0.0022246941045607205
2023-12-26,1.4582869855394884,64.81601025981288,Buy,0.0022246941045607205
2023-12-27,1.460511679644049,64.83273659982989,Buy,0.0022246941045604984
2023-12-28,1.4627363737486097,64.8494629398469,Buy,0.0022246941045607205
2023-12-29,1.4649610678531702,64.86618927986392,Buy,0.0022246941045604984
2023-12-30,1.4671857619577309,64.88291561988092,Buy,0.0022246941045607205
2023-12-31,1.4694104560622914,64.89964195989793,Buy,0.0022246941045604984
2024-01-01,1.471635150166852,64.91636829991495,Buy,0.0022246941045607205
2024-01-02,1.4738598442714128,64.93309463993195,Buy,0.0022246941045607205
2024-01-03,1.4760845383759733,64.94982097994897,Buy,0.0022246941045604984
2024-01-04,1.478309232480534,64.96654731996598,Buy,0.0022246941045607205
2024-01-05,1.4805339265850945,64.98327365998298,Buy,0.0022246941045604984
2024-01-06,1.4827586206896552,65.0,Buy,0.0022246941045607205
2024-01-07,1.4827586206896552,65.01814516129032,Buy,0.0
2024-01-08,1.4827586206896552,65.03629032258064,Buy,0.0
2024-01-09,1.4827586206896552,65.05443548387096,Buy,0.0
2024-01-10,1.4827586206896552,65.0725806451613,Buy,0.0
2024-01-11,1.4827586206896552,65.09072580645162,Buy,0.0
2024-01-12,1.4827586206896552,65.10887096774194,Buy,0.0
2024-01-13,1.4827586206896552,65.12701612903226,Buy,0.0
2024-01-14,1.4827586206896552,65.14516129032258,Buy,0.0
2024-01-15,1.4827586206896552,65.1633064516129,Buy,0.0
2024-01-16,1.4827586206896552,65.18145161290323,Buy,0.0
2024-01-17,1.4827586206896552,65.19959677419355,Buy,0.0
2024-01-18,1.4827586206896552,65.21774193548387,Buy,0.0
2024-01-19,1.4827586206896552,65.23588709677419,Buy,0.0
2024-01-20,1.4827586206896552,65.25403225806451,Buy,0.0
2024-01-21,1.4827586206896552,65.27217741935483,Buy,0.0
2024-01-22,1.4827586206896552,65.29032258064517,Buy,0.0
2024-01-23,1.4827586206896552,65.30846774193549,Buy,0.0
2024-01-24,1.4827586206896552,65.32661290322581,Buy,0.0
2024-01-25,1.4827586206896552,65.34475806451613,Buy,0.0
2024-01-26,1.4827586206896552,65.36290322580645,Buy,0.0
2024-01-27,1.4827586206896552,65.38104838709677,Buy,0.0
2024-01-28,1.4827586206896552,65.3991935483871,Buy,0.0
2024-01-29,1.4827586206896552,65.41733870967742,Buy,0.0
2024-01-30,1.4827586206896552,65.43548387096774,Buy,0.0
2024-01-31,1.4827586206896552,65.45362903225806,Buy,0.0
2024-02-01,1.4827586206896552,65.47177419354838,Buy,0.0
2024-02-02,1.4827586206896552,65.4899193548387,Buy,0.0
2024-02-03,1.4827586206896552,65.50806451612904,Buy,0.0
2024-02-04,1.4827586206896552,65.52620967741936,Buy,0.0
