Date,Short Interest,Close,Average Daily Volume,Short Interest Ratio,Short Interest_roc,Average Daily Volume_roc,Short Interest Ratio_roc
2023-01-05 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-06 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-07 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-08 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-09 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-10 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-11 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-12 00:00:00,31468943,63.61,11068001,2.843236371,0,0,0
2023-01-13 00:00:00,28040042,61.43,11518555,2.434336772,-0.108961429,0.040707803,-0.143814845
2023-01-14 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-15 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-16 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-17 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-18 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-19 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-20 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-21 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-22 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-23 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-24 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-25 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-26 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-27 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-28 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-29 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-30 00:00:00,28040042,61.43,11518555,2.434336772,0,0,0
2023-01-31 00:00:00,24872812,61.32,14279110,1.741902121,-0.112953825,0.239661572,-0.284444888
2023-02-01 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-02 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-03 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-04 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-05 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-06 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-07 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-08 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-09 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-10 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-11 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-12 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-13 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-14 00:00:00,24872812,61.32,14279110,1.741902121,0,0,0
2023-02-15 00:00:00,23947458,59.59,14450808,1.657170865,-0.037203433,0.012024419,-0.048642949
2023-02-16 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-17 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-18 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-19 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-20 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-21 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-22 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-23 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-24 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-25 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-26 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-27 00:00:00,23947458,59.59,14450808,1.657170865,0,0,0
2023-02-28 00:00:00,20174603,59.51,13366490,1.509341869,-0.157547202,-0.075035112,-0.089205645
2023-03-01 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-02 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-03 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-04 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-05 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-06 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-07 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-08 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-09 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-10 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-11 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-12 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-13 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-14 00:00:00,20174603,59.51,13366490,1.509341869,0,0,0
2023-03-15 00:00:00,22194632,60.43,15403151,1.440915044,0.100127323,0.152370667,-0.045335538
2023-03-16 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-17 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-18 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-19 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-20 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-21 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-22 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-23 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-24 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-25 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-26 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-27 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-28 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-29 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-30 00:00:00,22194632,60.43,15403151,1.440915044,0,0,0
2023-03-31 00:00:00,24238641,62.03,13836443,1.75179712,0.092094746,-0.101713474,0.215753231
2023-04-01 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-02 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-03 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-04 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-05 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-06 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-07 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-08 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-09 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-10 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-11 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-12 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-13 00:00:00,24238641,62.03,13836443,1.75179712,0,0,0
2023-04-14 00:00:00,24615233,63.05,10271621,2.396431196,0.015536845,-0.25764006,0.367984436
2023-04-15 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-16 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-17 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-18 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-19 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-20 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-21 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-22 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-23 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-24 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-25 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-26 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-27 00:00:00,24615233,63.05,10271621,2.396431196,0,0,0
2023-04-28 00:00:00,24379079,64.15,12090923,2.016312485,-0.009593815,0.177119269,-0.158618663
2023-04-29 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-04-30 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-01 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-02 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-03 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-04 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-05 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-06 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-07 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-08 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-09 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-10 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-11 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-12 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-13 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-14 00:00:00,24379079,64.15,12090923,2.016312485,0,0,0
2023-05-15 00:00:00,23384481,63.94,9546959,2.44941672,-0.040797193,-0.210402796,0.214800155
2023-05-16 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-17 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-18 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-19 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-20 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-21 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-22 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-23 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-24 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-25 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-26 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-27 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-28 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-29 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-30 00:00:00,23384481,63.94,9546959,2.44941672,0,0,0
2023-05-31 00:00:00,20427645,59.66,17339839,1.178075817,-0.126444371,0.816268301,-0.519038223
2023-06-01 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-02 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-03 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-04 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-05 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-06 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-07 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-08 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-09 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-10 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-11 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-12 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-13 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-14 00:00:00,20427645,59.66,17339839,1.178075817,0,0,0
2023-06-15 00:00:00,17642864,61.23,14045632,1.256110369,-0.136324133,-0.1899791,0.06623899
2023-06-16 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-17 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-18 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-19 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-20 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-21 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-22 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-23 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-24 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-25 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-26 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-27 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-28 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-29 00:00:00,17642864,61.23,14045632,1.256110369,0,0,0
2023-06-30 00:00:00,19343707,60.22,16494561,1.172732454,0.096404019,0.174355202,-0.066377858
2023-07-01 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-02 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-03 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-04 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-05 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-06 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-07 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-08 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-09 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-10 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-11 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-12 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-13 00:00:00,19343707,60.22,16494561,1.172732454,0,0,0
2023-07-14 00:00:00,23058756,60.9,13354059,1.726722639,0.192054656,-0.190396216,0.472392644
2023-07-15 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-16 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-17 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-18 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-19 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-20 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-21 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-22 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-23 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-24 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-25 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-26 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-27 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-28 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-29 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-30 00:00:00,23058756,60.9,13354059,1.726722639,0,0,0
2023-07-31 00:00:00,19832021,61.93,12375152,1.602567871,-0.139935346,-0.073304079,-0.071901975
2023-08-01 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-02 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-03 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-04 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-05 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-06 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-07 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-08 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-09 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-10 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-11 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-12 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-13 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-14 00:00:00,19832021,61.93,12375152,1.602567871,0,0,0
2023-08-15 00:00:00,21001942,60.47,8300329,2.530254162,0.058991517,-0.329274582,0.578874884
2023-08-16 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-17 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-18 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-19 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-20 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-21 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-22 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-23 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-24 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-25 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-26 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-27 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-28 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-29 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-30 00:00:00,21001942,60.47,8300329,2.530254162,0,0,0
2023-08-31 00:00:00,22869361,59.83,9439943,2.422616429,0.088916492,0.137297449,-0.042540285
2023-09-01 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-02 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-03 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-04 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-05 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-06 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-07 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-08 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-09 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-10 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-11 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-12 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-13 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-14 00:00:00,22869361,59.83,9439943,2.422616429,0,0,0
2023-09-15 00:00:00,23146809,57.94,17736247,1.305056757,0.012131865,0.878851069,-0.461302771
2023-09-16 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-17 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-18 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-19 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-20 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-21 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-22 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-23 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-24 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-25 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-26 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-27 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-28 00:00:00,23146809,57.94,17736247,1.305056757,0,0,0
2023-09-29 00:00:00,23040297,55.98,13305275,1.73166635,-0.004601585,-0.249825795,0.326889685
2023-09-30 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-01 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-02 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-03 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-04 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-05 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-06 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-07 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-08 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-09 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-10 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-11 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-12 00:00:00,23040297,55.98,13305275,1.73166635,0,0,0
2023-10-13 00:00:00,23812367,52.89,18928487,1.258017453,0.033509551,0.422630273,-0.273522031
2023-10-14 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-15 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-16 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-17 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-18 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-19 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-20 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-21 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-22 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-23 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-24 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-25 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-26 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-27 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-28 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-29 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-30 00:00:00,23812367,52.89,18928487,1.258017453,0,0,0
2023-10-31 00:00:00,23701151,56.49,16557091,1.431480385,-0.004670514,-0.125281857,0.137885951
2023-11-01 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-02 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-03 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-04 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-05 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-06 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-07 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-08 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-09 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-10 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-11 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-12 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-13 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-14 00:00:00,23701151,56.49,16557091,1.431480385,0,0,0
2023-11-15 00:00:00,23588443,57.21,12492900,1.888147908,-0.004755381,-0.245465281,0.31901766
2023-11-16 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-17 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-18 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-19 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-20 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-21 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-22 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-23 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-24 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-25 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-26 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-27 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-28 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-29 00:00:00,23588443,57.21,12492900,1.888147908,0,0,0
2023-11-30 00:00:00,21890949,58.44,13755305,1.591455006,-0.071962952,0.101049796,-0.157134354
2023-12-01 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-02 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-03 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-04 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-05 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-06 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-07 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-08 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-09 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-10 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-11 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-12 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-13 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-14 00:00:00,21890949,58.44,13755305,1.591455006,0,0,0
2023-12-15 00:00:00,24536040,58.6,19192384,1.278425859,0.120830349,0.395271424,-0.196693683
2023-12-16 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-17 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-18 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-19 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-20 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-21 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-22 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-23 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-24 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-25 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-26 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-27 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-28 00:00:00,24536040,58.6,19192384,1.278425859,0,0,0
2023-12-29 00:00:00,24530013,58.93,11379165,2.155695343,-0.000245639,-0.407099973,0.686210685
2023-12-30 00:00:00,24530013,58.93,11379165,2.155695343,0,0,0
2023-12-31 00:00:00,24530013,58.93,11379165,2.155695343,0,0,0
2024-01-01 00:00:00,24530013,58.93,11379165,2.155695343,0,0,0
2024-01-02 00:00:00,24530013,58.93,11379165,2.155695343,0,0,0
2024-01-03 00:00:00,24530013,58.93,11379165,2.155695343,0,0,0
2024-01-04 00:00:00,24530013,58.93,11379165,2.155695343,0,0,0
2024-01-05 00:00:00,24530013,58.93,11379165,2.155695343,0,0,0
2024-01-06 00:00:00,24530013,58.93,11379165,2.155695343,0,0,0
