Date,ANR,Target Price,ANR Classification,ANR Change
2021-01-14,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-15,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-16,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-17,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-18,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-19,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-20,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-21,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-22,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-23,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-24,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-25,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-26,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-27,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-28,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-29,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-30,1.6666666666666665,57.20833206176758,Buy,0.0
2021-01-31,1.6666666666666665,57.20833206176758,Buy,0.0
2021-02-01,1.6666666666666665,57.20833206176758,Buy,0.0
2021-02-02,1.6666666666666665,57.20833206176758,Buy,0.0
2021-02-03,1.6666666666666665,57.20833206176758,Buy,0.0
2021-02-04,1.6666666666666665,57.20833206176758,Buy,0.0
2021-02-05,1.6666666666666665,57.20833206176758,Buy,0.0
2021-02-06,1.6400000000000001,56.47368240356445,Buy,-0.026666666666666394
2021-02-07,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-08,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-09,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-10,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-11,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-12,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-13,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-14,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-15,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-16,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-17,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-18,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-19,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-20,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-21,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-22,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-23,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-24,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-25,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-26,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-27,1.6400000000000001,56.47368240356445,Buy,0.0
2021-02-28,1.6400000000000001,56.47368240356445,Buy,0.0
2021-03-01,1.6400000000000001,56.47368240356445,Buy,0.0
2021-03-02,1.6400000000000001,56.47368240356445,Buy,0.0
2021-03-03,1.6400000000000001,56.47368240356445,Buy,0.0
2021-03-04,1.6400000000000001,56.47368240356445,Buy,0.0
2021-03-05,1.6400000000000001,56.47368240356445,Buy,0.0
2021-03-06,1.6153846153846154,56.79130554199219,Buy,-0.024615384615384706
2021-03-07,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-08,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-09,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-10,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-11,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-12,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-13,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-14,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-15,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-16,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-17,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-18,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-19,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-20,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-21,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-22,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-23,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-24,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-25,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-26,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-27,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-28,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-29,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-30,1.6153846153846154,56.79130554199219,Buy,0.0
2021-03-31,1.6153846153846154,56.79130554199219,Buy,0.0
2021-04-01,1.6153846153846154,56.79130554199219,Buy,0.0
2021-04-02,1.6153846153846154,56.79130554199219,Buy,0.0
2021-04-03,1.6153846153846154,56.79130554199219,Buy,0.0
2021-04-04,1.6153846153846154,56.79130554199219,Buy,0.0
