Date,Short Interest__FILENAME__Cleaned_KO_Daily_with_ROC,Close__FILENAME__Cleaned_KO_Daily_with_ROC,Average Daily Volume__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest Ratio__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest_roc__FILENAME__Cleaned_KO_Daily_with_ROC,Average Daily Volume_roc__FILENAME__Cleaned_KO_Daily_with_ROC,Short Interest Ratio_roc__FILENAME__Cleaned_KO_Daily_with_ROC,CONF_Value__FILENAME__CONCCONF_Daily_Filled,Daily_Change__FILENAME__CONCCONF_Daily_Filled,ANR__FILENAME__ko_anr_feature_extracted_linear_ffill,Target Price__FILENAME__ko_anr_feature_extracted_linear_ffill,ANR Classification__FILENAME__ko_anr_feature_extracted_linear_ffill,ANR Change__FILENAME__ko_anr_feature_extracted_linear_ffill,Accts Payable__FILENAME__ko_daily_accts_payable,Rate of Change (%)__FILENAME__ko_daily_accts_payable,Return on Common Equity__FILENAME__ko_daily_ratios_with_roc,Return on Assets__FILENAME__ko_daily_ratios_with_roc,Return on Invested Capital__FILENAME__ko_daily_ratios_with_roc,EBITDA Margin__FILENAME__ko_daily_ratios_with_roc,Operating Margin__FILENAME__ko_daily_ratios_with_roc,Net Income Margin__FILENAME__ko_daily_ratios_with_roc,EPS Diluted__FILENAME__ko_daily_ratios_with_roc,Dividend per Share__FILENAME__ko_daily_ratios_with_roc,Current Ratio__FILENAME__ko_daily_ratios_with_roc,Quick Ratio__FILENAME__ko_daily_ratios_with_roc,Return on Common Equity_roc__FILENAME__ko_daily_ratios_with_roc,Return on Assets_roc__FILENAME__ko_daily_ratios_with_roc,Return on Invested Capital_roc__FILENAME__ko_daily_ratios_with_roc,EBITDA Margin_roc__FILENAME__ko_daily_ratios_with_roc,Operating Margin_roc__FILENAME__ko_daily_ratios_with_roc,Net Income Margin_roc__FILENAME__ko_daily_ratios_with_roc,EPS Diluted_roc__FILENAME__ko_daily_ratios_with_roc,Dividend per Share_roc__FILENAME__ko_daily_ratios_with_roc,Current Ratio_roc__FILENAME__ko_daily_ratios_with_roc,Quick Ratio_roc__FILENAME__ko_daily_ratios_with_roc,Revenue__FILENAME__ko_daily_revenue,Rate of Change (%)__FILENAME__ko_daily_revenue,Shares Outstanding__FILENAME__ko_daily_sharesOutstanding,Rate of Change (%)__FILENAME__ko_daily_sharesOutstanding,PX_LAST__FILENAME__ko_hp,Rate_of_Change__FILENAME__ko_hp,PX_LAST__FILENAME__KO_HP_with_signals,PX_BID__FILENAME__KO_HP_with_signals,Price__FILENAME__KO_HP_with_signals,RSI__FILENAME__KO_HP_with_signals,RSI_Signal__FILENAME__KO_HP_with_signals,MACD_Line__FILENAME__KO_HP_with_signals,MACD_Signal__FILENAME__KO_HP_with_signals,MACD_Hist__FILENAME__KO_HP_with_signals,MACD_Signal_Indicator__FILENAME__KO_HP_with_signals,Bollinger_SMA__FILENAME__KO_HP_with_signals,Bollinger_Upper__FILENAME__KO_HP_with_signals,Bollinger_Lower__FILENAME__KO_HP_with_signals,Bollinger_Signal__FILENAME__KO_HP_with_signals,SMA_9__FILENAME__KO_HP_with_signals,SMA_20__FILENAME__KO_HP_with_signals,EMA_9__FILENAME__KO_HP_with_signals,EMA_20__FILENAME__KO_HP_with_signals,SMA_Cross_Signal__FILENAME__KO_HP_with_signals,EMA_Cross_Signal__FILENAME__KO_HP_with_signals,Overall_Signal__FILENAME__KO_HP_with_signals,Stock Price__FILENAME__ko_q2_q4_seasonality_cleaned,Q_1__FILENAME__ko_q2_q4_seasonality_cleaned,Q_2__FILENAME__ko_q2_q4_seasonality_cleaned,Q_3__FILENAME__ko_q2_q4_seasonality_cleaned,Q_4__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ4_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_CQ4_Seasonality_Ratio__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_CQ4_Label_Daily__FILENAME__ko_q2_q4_seasonality_cleaned,Prev_Q4_Stock_Price__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_PQ4_Seasonality_Ratio__FILENAME__ko_q2_q4_seasonality_cleaned,CQ2_PQ4_Label_Daily__FILENAME__ko_q2_q4_seasonality_cleaned,M2_Value__FILENAME__M2_HP_Daily_Filled,Daily_Change__FILENAME__M2_HP_Daily_Filled,PX_LAST__FILENAME__pbj_hp,Rate_of_Change__FILENAME__pbj_hp,PX_LAST__FILENAME__PCUSEQTR_HP,Rate_of_Change__FILENAME__PCUSEQTR_HP,PX_LAST__FILENAME__VIX_HP,Rate_of_Change__FILENAME__VIX_HP,PX_LAST__FILENAME__xlp_hp,Rate_of_Change__FILENAME__xlp_hp,Future_xd_Return,Label
2024-06-25,31253561,62.55,10057950,3.107349012,0.0,0.0,0.0,101.3,3.9,1.4827586206896552,67.38888549804688,0,0.0,23820.0,0.0,41.7612,10.9596,11.5855,21.2655,18.9469,28.115,2.7778,5.4348,1.039,0.7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11231.0,0.0,4308.0,0.0,63.84,-0.0020322025949662,63.84,63.81,63.84,60.27170066570573,1,0.2404223120136421,0.2479596115388641,-0.0075372995252219,2,63.04200000000001,64.59926616053204,61.48473383946797,1,62.93666666666668,63.04200000000001,63.18550326064567,63.01632845576257,1,1,2,63.84,0,1,0,0,63.84,71.71,0.8902524055222425,2,58.93,1.0833191922620058,2,21013.0,0.39,45.9115,-0.0017155754244364,0.59,0.0172413793103447,12.84,-0.0367591897974494,77.41,-0.0064176614041843,0.030858395989974863,Buy
2024-06-26,31253561,62.55,10057950,3.107349012,0.0,0.0,0.0,101.3,3.9,1.4827586206896552,67.38888549804688,0,0.0,23820.0,0.0,41.7612,10.9596,11.5855,21.2655,18.9469,28.115,2.7778,5.4348,1.039,0.7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11231.0,0.0,4308.0,0.0,64.05,0.0032894736842103,64.05,64.03,64.05,61.97219070534776,1,0.295411947035582,0.2574500786382077,0.0379618683973743,0,63.1535,64.66090313470801,61.64609686529198,1,63.06666666666667,63.1535,63.35840260851654,63.114773364737566,1,1,0,64.05,0,1,0,0,64.05,71.71,0.8931808673825129,2,58.93,1.086882742236552,2,21013.0,0.39,45.7993,-0.0024438321553422,0.54,-0.0847457627118642,12.55,-0.0225856697819314,77.25,-0.0020669164190673,0.031537861046057714,Buy
2024-06-27,31253561,62.55,10057950,3.107349012,0.0,0.0,0.0,101.3,3.9,1.4827586206896552,67.38888549804688,0,0.0,23820.0,0.0,41.7612,10.9596,11.5855,21.2655,18.9469,28.115,2.7778,5.4348,1.039,0.7463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11231.0,0.0,4308.0,0.0,63.91,-0.0021857923497268,63.91,63.93,63.91,60.12454232419385,1,0.3239603853344235,0.2707521399774508,0.0532082453569726,0,63.264,64.64115801944709,61.8868419805529,1,63.16888888888889,63.264,63.46872208681323,63.19050923476256,1,1,0,63.91,0,1,0,0,63.91,71.71,0.8912285594756659,2,58.93,1.084507042253521,2,21013.0,0.39,45.5122,-0.006268654761099,0.76,0.4074074074074074,12.24,-0.0247011952191235,76.92,-0.0042718446601941,0.04913159130026612,Buy
2024-06-28,31822619,63.65,13531949,2.351665603,0.018207781,0.345398317,-0.243192318,101.3,3.9,1.4827586206896552,67.38888549804688,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,-0.016797889,-0.02677105,-0.004445212,0.103439844,0.123629723,-0.306359595,-2.830477356,0.0,0.039268527,0.07785073,12313.0,9.634048615439417,4309.0,0.0232126276694444,63.65,-0.0040682209356908,63.65,63.64,63.65,56.741162890112975,1,0.3218947984137443,0.2809806716647095,0.0409141267490348,0,63.348,64.5912656488801,62.104734351119895,1,63.29111111111112,63.348,63.50497766945058,63.23427026002327,1,1,0,63.65,0,1,0,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21013.0,0.39,45.64,0.0028080382842403,0.64,-0.1578947368421053,12.44,0.0163398692810456,76.58,-0.0044201768070722,0.049960722702278026,Buy
2024-07-01,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4827586206896552,67.38888549804688,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,63.28,-0.0058130400628436,63.28,63.26,63.28,52.23627315517,1,0.2870924747760242,0.2822030322869724,0.0048894424890517,0,63.3655,64.59375464529357,62.13724535470642,1,63.364444444444445,63.3655,63.45998213556047,63.23862547335438,1,1,0,63.28,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.59,-0.0010955302366344,0.56,-0.1249999999999998,12.22,-0.017684887459807,76.04,-0.0070514494646121,0.06953223767383077,Buy
2024-07-02,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4827586206896552,67.38888549804688,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,63.15,-0.0020543615676359,63.15,63.14,63.15,50.71281693083055,1,0.2461836175125498,0.2749991493320879,-0.0288155318195381,2,63.3765,64.59220901989484,62.16079098010517,1,63.42222222222222,63.3765,63.39798570844838,63.23018495208253,0,1,2,63.15,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.6401,0.0010989252028952,0.7,0.2499999999999997,12.03,-0.0155482815057284,76.57,0.0069700157811676,0.056848772763262057,Buy
2024-07-03,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4827586206896552,67.38888549804688,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,63.33,0.0028503562945367,63.33,63.33,63.33,52.766900356470885,1,0.2256859815652347,0.2651365157787173,-0.0394505342134824,2,63.34599999999999,64.5324391660502,62.15956083394979,1,63.55,63.34599999999999,63.3843885667587,63.23969114712229,1,1,2,63.33,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.6665,0.0005784386975489,0.51,-0.2714285714285713,12.09,0.0049875311720699,76.44,-0.0016977928692698,0.07310911100584239,Buy
2024-07-05,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4827586206896552,67.38888549804688,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,63.76,0.006789831043739,63.76,63.74,63.76,57.340712395485774,1,0.2413566544661733,0.2603805435162085,-0.0190238890500351,2,63.338,64.51021517694222,62.16578482305778,1,63.66,63.338,63.45951085340697,63.28924437120588,1,1,2,63.76,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.71,0.0009525582210154,0.56,0.0980392156862746,12.48,0.0179445350734095,77.38,0.0122972265829408,0.08735884567126728,Buy
2024-07-08,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,62.96,-0.0125470514429109,62.96,62.96,62.96,48.02339409540627,1,0.1870660801923733,0.2457176508514415,-0.0586515706590681,2,63.2785,64.3967368640908,62.16026313590918,1,63.547777777777775,63.2785,63.35960868272558,63.257887764424375,1,1,2,62.96,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.56,-0.0032815576460293,0.51,-0.0892857142857143,12.37,-0.0088141025641026,77.26,-0.0015507883173945,0.08163913595933914,Buy
2024-07-09,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,62.69,-0.0042884371029225,62.69,62.68,62.69,45.34534217912109,1,0.1208604612577062,0.2207462129326944,-0.0998857516749882,2,63.2175,64.32372877618707,62.11127122381293,1,63.42,63.2175,63.22568694618046,63.20380321543158,1,1,2,62.69,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,44.82,-0.0162423178226515,0.57,0.1176470588235292,12.51,0.011317704122878,77.06,-0.0025886616619208,0.08550007975753715,Buy
2024-07-10,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,62.83,0.002233211038443,62.83,62.81,62.83,46.99587721387797,1,0.0787807260666468,0.1923531155594849,-0.113572389492838,2,63.1795,64.28406421509315,62.07493578490684,1,63.28444444444444,63.1795,63.14654955694437,63.1682029092,1,2,2,62.83,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.01,0.004239178937974,0.55,-0.0350877192982455,12.85,0.0271782573940846,77.4,0.0044121463794446,0.08960687569632331,Buy
2024-07-11,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,63.1,0.0042973102021328,63.1,63.1,63.1,50.12417489542408,1,0.0664529480557973,0.1671730820587474,-0.10072013400295,2,63.157,64.2480371695155,62.0659628304845,1,63.19444444444444,63.157,63.137239645555496,63.16170739403809,1,1,2,63.1,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.3696,0.007989335703177,0.61,0.1090909090909089,12.92,0.0054474708171206,77.11,-0.0037467700258398,0.0892234548335975,Buy
2024-07-12,31822619,63.65,13531949,2.351665603,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,63.7,0.0095087163232963,63.7,63.72,63.7,56.29697346021403,1,0.1039003818301296,0.1545185420130239,-0.0506181601828942,2,63.19799999999999,64.3066948229912,62.08930517700878,1,63.2,63.19799999999999,63.2497917164444,63.21297335651066,1,0,2,63.7,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.2951,-0.0016420686979827,0.57,-0.0655737704918033,12.46,-0.0356037151702786,77.45,0.0044092854363895,0.07817896389324974,Buy
2024-07-15,31179764,63.41,10347037,3.013400261,-0.020201197,-0.2353624,0.281389777,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,63.41,-0.004552590266876,63.41,63.43,63.41,52.88979172234283,1,0.1089215862763453,0.1453991508656882,-0.0364775645893429,2,63.219,64.32701672037598,62.11098327962401,1,63.21444444444445,63.219,63.28183337315552,63.231737798747744,2,1,2,63.41,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,44.9611,-0.0073738660473207,0.52,-0.0877192982456139,13.12,0.0529695024077045,77.0,-0.0058102001291155,0.07506702412868638,Buy
2024-07-16,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,64.27,0.0135625295694685,64.27,64.29,64.27,60.52053211874824,1,0.1802182953293538,0.1523629797584213,0.0278553155709325,0,63.30499999999999,64.46037189273731,62.14962810726268,1,63.33888888888888,63.30499999999999,63.47946669852442,63.33061991315272,0,1,0,64.27,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.6234,0.014730511486596,0.49,-0.0576923076923077,13.19,0.0053353658536585,77.74,0.0096103896103896,0.06519371401898244,Buy
2024-07-17,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,65.21,0.0146257974171464,65.21,65.21,65.21,66.8424417249951,1,0.3090095255523195,0.1836922889172009,0.1253172366351185,0,63.4345,64.82356215995235,62.04543784004765,2,63.547777777777775,63.4345,63.82557335881954,63.50960849285247,1,1,1,65.21,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.759,0.0029721590236591,0.53,0.0816326530612245,14.48,0.0978013646702047,78.74,0.0128633907898121,0.05167919030823498,Buy
2024-07-18,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,65.19,-0.0003067014261615,65.19,65.17,65.19,66.59808429234627,1,0.4047974178859519,0.2279133147109511,0.1768841031750007,0,63.5625,65.10296985313634,62.02203014686366,2,63.70666666666667,63.5625,64.09845868705564,63.66964577924748,1,1,1,65.19,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.4906,-0.0058655127952971,0.6,0.1320754716981131,15.93,0.1001381215469612,78.35,-0.0049530099060197,0.05307562509587371,Buy
2024-07-19,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,65.29,0.0015339776039271,65.29,65.29,65.29,67.24289675786342,1,0.4832090438694436,0.2789724605426497,0.2042365833267939,0,63.718,65.29822783167513,62.13777216832487,1,63.96555555555555,63.718,64.33676694964451,63.82396522884295,1,1,0,65.29,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.083,-0.0089600928543479,0.6,0.0,16.52,0.0370370370370369,78.09,-0.0033184428844925,0.05958033389493034,Buy
2024-07-22,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,64.77,-0.0079644662276,64.77,64.77,64.77,60.6827258095353,1,0.4976545167184056,0.3227088717778009,0.1749456449406047,0,63.818,65.39876064302187,62.23723935697813,1,64.19666666666666,63.818,64.42341355971561,63.91406377847695,1,1,0,64.77,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.1895,0.0023623095180003,0.55,-0.0833333333333332,14.91,-0.097457627118644,78.14,0.000640286848508,0.06499922803767189,Buy
2024-07-23,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,64.96,0.0029334568473058,64.96,64.95,64.96,62.1362662548346,1,0.5184576134893177,0.3618586201201043,0.1565989933692134,0,63.86750000000001,65.52827819425922,62.2067218057408,1,64.43333333333334,63.86750000000001,64.53073084777249,64.01367675195533,1,1,0,64.96,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.06,-0.0028657099547461,0.63,0.1454545454545452,14.72,-0.0127431254191817,77.86,-0.0035833120040952,0.06804187192118238,Buy
2024-07-24,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,65.81,0.0130849753694581,65.81,65.81,65.81,67.86067323709544,1,0.5966542549652161,0.4088177470891266,0.1878365078760894,0,63.966,65.83991400128474,62.09208599871525,1,64.73444444444443,63.966,64.78658467821799,64.18475515653101,1,1,0,65.81,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,44.8199,-0.0053284509542832,0.7,0.1111111111111109,18.04,0.2255434782608694,77.79,-0.0008990495761622,0.05713417413766897,Buy
2024-07-25,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,66.07,0.0039507673605834,66.07,66.08,66.07,69.38534226901349,1,0.6718606919623937,0.4614263360637801,0.2104343558986136,0,64.067,66.16439788660549,61.969602113394494,1,64.99777777777778,64.067,65.04326774257439,64.36430228448043,1,1,0,66.07,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.1378,0.0070928315324221,0.8,0.142857142857143,18.46,0.0232815964523283,77.7,-0.0011569610489781,0.04934160738610571,Buy
2024-07-26,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,67.05,0.0148327531406085,67.05,67.05,67.05,74.3287194466927,2,0.8013032201856873,0.5294017128881616,0.2719015072975257,0,64.22399999999999,66.70662509622802,61.74137490377195,2,65.4022222222222,64.22399999999999,65.44461419405951,64.62008301929181,1,1,2,67.05,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.5887,0.0099894102060802,0.73,-0.0875,16.39,-0.1121343445287107,78.49,0.01016731016731,0.04086502609992548,Buy
2024-07-29,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,66.83,-0.0032811334824757,66.83,66.83,66.83,71.53616727007706,2,0.8760367882217679,0.598728727954883,0.2773080602668849,0,64.38300000000001,67.106481518011,61.65951848198902,1,65.68666666666667,64.38300000000001,65.72169135524761,64.83055130316878,1,1,1,66.83,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,45.6,0.0002478684410829,0.65,-0.1095890410958904,16.6,0.0128126906650396,78.52,0.0003822142948146,0.060002992667963495,Buy
2024-07-30,31179764,63.41,10347037,3.013400261,0.0,0.0,0.0,97.8,-3.46,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,67.68,0.0127188388448302,67.68,67.67,67.68,75.3842059092388,2,0.9924116715751552,0.6774653166789375,0.3149463548962177,0,64.603,67.64370698150418,61.56229301849581,2,65.96111111111112,64.603,66.1133530841981,65.10192736953366,1,1,2,67.68,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21079.2,0.32,46.05,0.0098684210526314,0.68,0.0461538461538462,17.69,0.0656626506024096,77.99,-0.0067498726439123,0.05644208037825038,Buy
2024-07-31,33076238,66.74,12843318,2.575365494,0.060823873,0.241255637,-0.145362292,101.9,4.19,1.4666666666666668,68.01851654052734,0,0.0,23820.0,0.0,41.0597,10.6662,11.534,23.4652,21.2893,19.5017,-5.0847,5.4348,1.0798,0.8044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12313.0,0.0,4309.0,0.0,66.74,-0.013888888888889,66.74,66.72,66.74,64.93012419365708,1,0.9972932847827848,0.741430910299707,0.2558623744830779,0,64.7825,67.88527210520557,61.67972789479443,1,66.13333333333333,64.7825,66.23868246735847,65.25793428672092,1,1,0,66.74,0,0,1,0,63.65,71.71,0.8876028447915215,2,58.93,1.0800950279993211,2,21093.6,0.07,46.3798,0.0071617806731814,0.59,-0.1323529411764706,16.36,-0.0751837196156021,77.85,-0.0017951019361456,0.07506742583158532,Buy
